"subject"	"activity"	"variable"	"average"
"13515"	27	"sitting"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"13516"	27	"sitting"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"13517"	27	"sitting"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"13518"	27	"sitting"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"13519"	27	"sitting"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"13520"	27	"sitting"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"13521"	27	"sitting"	"timebodygyromeanaxisx"	-0.0309824871713436
"13522"	27	"sitting"	"timebodygyromeanaxisy"	-0.0747194855994359
"13523"	27	"sitting"	"timebodygyromeanaxisz"	0.088357304227173
"13524"	27	"sitting"	"timebodygyrostdaxisx"	-0.721192598029789
"13525"	27	"sitting"	"timebodygyrostdaxisy"	-0.682653506899942
"13526"	27	"sitting"	"timebodygyrostdaxisz"	-0.653665674372188
"13527"	27	"sitting"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"13528"	27	"sitting"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"13529"	27	"sitting"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"13530"	27	"sitting"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"13531"	27	"sitting"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"13532"	27	"sitting"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"13533"	27	"sitting"	"timebodyaccmagmean"	-0.54822165976717
"13534"	27	"sitting"	"timebodyaccmagstd"	-0.591225327146546
"13535"	27	"sitting"	"timegravityaccmagmean"	-0.54822165976717
"13536"	27	"sitting"	"timegravityaccmagstd"	-0.591225327146546
"13537"	27	"sitting"	"timebodyaccjerkmagmean"	-0.649417950650692
"13538"	27	"sitting"	"timebodyaccjerkmagstd"	-0.627762945785391
"13539"	27	"sitting"	"timebodygyromagmean"	-0.60524856977632
"13540"	27	"sitting"	"timebodygyromagstd"	-0.662533062898382
"13541"	27	"sitting"	"timebodygyrojerkmagmean"	-0.762137610987416
"13542"	27	"sitting"	"timebodygyrojerkmagstd"	-0.77799317279698
"13543"	27	"sitting"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"13544"	27	"sitting"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"13545"	27	"sitting"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"13546"	27	"sitting"	"frequencybodyaccstdaxisx"	-0.603356276555826
"13547"	27	"sitting"	"frequencybodyaccstdaxisy"	-0.528420009576204
"13548"	27	"sitting"	"frequencybodyaccstdaxisz"	-0.617874813333395
"13549"	27	"sitting"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"13550"	27	"sitting"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"13551"	27	"sitting"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"13552"	27	"sitting"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"13553"	27	"sitting"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"13554"	27	"sitting"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"13555"	27	"sitting"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"13556"	27	"sitting"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"13557"	27	"sitting"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"13558"	27	"sitting"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"13559"	27	"sitting"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"13560"	27	"sitting"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"13561"	27	"sitting"	"frequencybodygyromeanaxisx"	-0.672094306818974
"13562"	27	"sitting"	"frequencybodygyromeanaxisy"	-0.70621663959074
"13563"	27	"sitting"	"frequencybodygyromeanaxisz"	-0.644192752866115
"13564"	27	"sitting"	"frequencybodygyrostdaxisx"	-0.738594816501343
"13565"	27	"sitting"	"frequencybodygyrostdaxisy"	-0.674226934551517
"13566"	27	"sitting"	"frequencybodygyrostdaxisz"	-0.690446312501126
"13567"	27	"sitting"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"13568"	27	"sitting"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"13569"	27	"sitting"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"13570"	27	"sitting"	"frequencybodyaccmagmean"	-0.585962696268539
"13571"	27	"sitting"	"frequencybodyaccmagstd"	-0.659531216655476
"13572"	27	"sitting"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"13573"	27	"sitting"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"13574"	27	"sitting"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"13575"	27	"sitting"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"13576"	27	"sitting"	"frequencybodybodygyromagmean"	-0.697411069729937
"13577"	27	"sitting"	"frequencybodybodygyromagstd"	-0.699976372277643
"13578"	27	"sitting"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"13579"	27	"sitting"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"13580"	27	"sitting"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"13581"	27	"sitting"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"13582"	27	"sitting"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"13583"	27	"sitting"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"13584"	27	"sitting"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"13585"	27	"sitting"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"13586"	27	"sitting"	"anglebetweenxandgravitymean"	-0.496522166185746
"13587"	27	"sitting"	"anglebetweenyandgravitymean"	0.0632551738495058
"13588"	27	"sitting"	"anglebetweenzandgravitymean"	-0.0542842821505305
"13589"	27	"standing"	"timebodyaccmeanaxisx"	0.274347260646063
"13590"	27	"standing"	"timebodyaccmeanaxisy"	-0.0177434918458972
"13591"	27	"standing"	"timebodyaccmeanaxisz"	-0.108925032737064
"13592"	27	"standing"	"timebodyaccstdaxisx"	-0.607783818968688
"13593"	27	"standing"	"timebodyaccstdaxisy"	-0.510191378479501
"13594"	27	"standing"	"timebodyaccstdaxisz"	-0.61306429934125
"13595"	27	"standing"	"timegravityaccmeanaxisx"	0.669226222373046
"13596"	27	"standing"	"timegravityaccmeanaxisy"	0.00403879092060517
"13597"	27	"standing"	"timegravityaccmeanaxisz"	0.0921508600211059
"13598"	27	"standing"	"timegravityaccstdaxisx"	-0.965207115039421
"13599"	27	"standing"	"timegravityaccstdaxisy"	-0.95440802665318
"13600"	27	"standing"	"timegravityaccstdaxisz"	-0.938900969424022
"13601"	27	"standing"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"13602"	27	"standing"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"13603"	27	"standing"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"13604"	27	"standing"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"13605"	27	"standing"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"13606"	27	"standing"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"13607"	27	"standing"	"timebodygyromeanaxisx"	-0.0309824871713436
"13608"	27	"standing"	"timebodygyromeanaxisy"	-0.0747194855994359
"13609"	27	"standing"	"timebodygyromeanaxisz"	0.088357304227173
"13610"	27	"standing"	"timebodygyrostdaxisx"	-0.721192598029789
"13611"	27	"standing"	"timebodygyrostdaxisy"	-0.682653506899942
"13612"	27	"standing"	"timebodygyrostdaxisz"	-0.653665674372188
"13613"	27	"standing"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"13614"	27	"standing"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"13615"	27	"standing"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"13616"	27	"standing"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"13617"	27	"standing"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"13618"	27	"standing"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"13619"	27	"standing"	"timebodyaccmagmean"	-0.54822165976717
"13620"	27	"standing"	"timebodyaccmagstd"	-0.591225327146546
"13621"	27	"standing"	"timegravityaccmagmean"	-0.54822165976717
"13622"	27	"standing"	"timegravityaccmagstd"	-0.591225327146546
"13623"	27	"standing"	"timebodyaccjerkmagmean"	-0.649417950650692
"13624"	27	"standing"	"timebodyaccjerkmagstd"	-0.627762945785391
"13625"	27	"standing"	"timebodygyromagmean"	-0.60524856977632
"13626"	27	"standing"	"timebodygyromagstd"	-0.662533062898382
"13627"	27	"standing"	"timebodygyrojerkmagmean"	-0.762137610987416
"13628"	27	"standing"	"timebodygyrojerkmagstd"	-0.77799317279698
"13629"	27	"standing"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"13630"	27	"standing"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"13631"	27	"standing"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"13632"	27	"standing"	"frequencybodyaccstdaxisx"	-0.603356276555826
"13633"	27	"standing"	"frequencybodyaccstdaxisy"	-0.528420009576204
"13634"	27	"standing"	"frequencybodyaccstdaxisz"	-0.617874813333395
"13635"	27	"standing"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"13636"	27	"standing"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"13637"	27	"standing"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"13638"	27	"standing"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"13639"	27	"standing"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"13640"	27	"standing"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"13641"	27	"standing"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"13642"	27	"standing"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"13643"	27	"standing"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"13644"	27	"standing"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"13645"	27	"standing"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"13646"	27	"standing"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"13647"	27	"standing"	"frequencybodygyromeanaxisx"	-0.672094306818974
"13648"	27	"standing"	"frequencybodygyromeanaxisy"	-0.70621663959074
"13649"	27	"standing"	"frequencybodygyromeanaxisz"	-0.644192752866115
"13650"	27	"standing"	"frequencybodygyrostdaxisx"	-0.738594816501343
"13651"	27	"standing"	"frequencybodygyrostdaxisy"	-0.674226934551517
"13652"	27	"standing"	"frequencybodygyrostdaxisz"	-0.690446312501126
"13653"	27	"standing"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"13654"	27	"standing"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"13655"	27	"standing"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"13656"	27	"standing"	"frequencybodyaccmagmean"	-0.585962696268539
"13657"	27	"standing"	"frequencybodyaccmagstd"	-0.659531216655476
"13658"	27	"standing"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"13659"	27	"standing"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"13660"	27	"standing"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"13661"	27	"standing"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"13662"	27	"standing"	"frequencybodybodygyromagmean"	-0.697411069729937
"13663"	27	"standing"	"frequencybodybodygyromagstd"	-0.699976372277643
"13664"	27	"standing"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"13665"	27	"standing"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"13666"	27	"standing"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"13667"	27	"standing"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"13668"	27	"standing"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"13669"	27	"standing"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"13670"	27	"standing"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"13671"	27	"standing"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"13672"	27	"standing"	"anglebetweenxandgravitymean"	-0.496522166185746
"13673"	27	"standing"	"anglebetweenyandgravitymean"	0.0632551738495058
"13674"	27	"standing"	"anglebetweenzandgravitymean"	-0.0542842821505305
"13675"	27	"walking"	"timebodyaccmeanaxisx"	0.274347260646063
"13676"	27	"walking"	"timebodyaccmeanaxisy"	-0.0177434918458972
"13677"	27	"walking"	"timebodyaccmeanaxisz"	-0.108925032737064
"13678"	27	"walking"	"timebodyaccstdaxisx"	-0.607783818968688
"13679"	27	"walking"	"timebodyaccstdaxisy"	-0.510191378479501
"13680"	27	"walking"	"timebodyaccstdaxisz"	-0.61306429934125
"13681"	27	"walking"	"timegravityaccmeanaxisx"	0.669226222373046
"13682"	27	"walking"	"timegravityaccmeanaxisy"	0.00403879092060517
"13683"	27	"walking"	"timegravityaccmeanaxisz"	0.0921508600211059
"13684"	27	"walking"	"timegravityaccstdaxisx"	-0.965207115039421
"13685"	27	"walking"	"timegravityaccstdaxisy"	-0.95440802665318
"13686"	27	"walking"	"timegravityaccstdaxisz"	-0.938900969424022
"13687"	27	"walking"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"13688"	27	"walking"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"13689"	27	"walking"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"13690"	27	"walking"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"13691"	27	"walking"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"13692"	27	"walking"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"13693"	27	"walking"	"timebodygyromeanaxisx"	-0.0309824871713436
"13694"	27	"walking"	"timebodygyromeanaxisy"	-0.0747194855994359
"13695"	27	"walking"	"timebodygyromeanaxisz"	0.088357304227173
"13696"	27	"walking"	"timebodygyrostdaxisx"	-0.721192598029789
"13697"	27	"walking"	"timebodygyrostdaxisy"	-0.682653506899942
"13698"	27	"walking"	"timebodygyrostdaxisz"	-0.653665674372188
"13699"	27	"walking"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"13700"	27	"walking"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"13701"	27	"walking"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"13702"	27	"walking"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"13703"	27	"walking"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"13704"	27	"walking"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"13705"	27	"walking"	"timebodyaccmagmean"	-0.54822165976717
"13706"	27	"walking"	"timebodyaccmagstd"	-0.591225327146546
"13707"	27	"walking"	"timegravityaccmagmean"	-0.54822165976717
"13708"	27	"walking"	"timegravityaccmagstd"	-0.591225327146546
"13709"	27	"walking"	"timebodyaccjerkmagmean"	-0.649417950650692
"13710"	27	"walking"	"timebodyaccjerkmagstd"	-0.627762945785391
"13711"	27	"walking"	"timebodygyromagmean"	-0.60524856977632
"13712"	27	"walking"	"timebodygyromagstd"	-0.662533062898382
"13713"	27	"walking"	"timebodygyrojerkmagmean"	-0.762137610987416
"13714"	27	"walking"	"timebodygyrojerkmagstd"	-0.77799317279698
"13715"	27	"walking"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"13716"	27	"walking"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"13717"	27	"walking"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"13718"	27	"walking"	"frequencybodyaccstdaxisx"	-0.603356276555826
"13719"	27	"walking"	"frequencybodyaccstdaxisy"	-0.528420009576204
"13720"	27	"walking"	"frequencybodyaccstdaxisz"	-0.617874813333395
"13721"	27	"walking"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"13722"	27	"walking"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"13723"	27	"walking"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"13724"	27	"walking"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"13725"	27	"walking"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"13726"	27	"walking"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"13727"	27	"walking"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"13728"	27	"walking"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"13729"	27	"walking"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"13730"	27	"walking"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"13731"	27	"walking"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"13732"	27	"walking"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"13733"	27	"walking"	"frequencybodygyromeanaxisx"	-0.672094306818974
"13734"	27	"walking"	"frequencybodygyromeanaxisy"	-0.70621663959074
"13735"	27	"walking"	"frequencybodygyromeanaxisz"	-0.644192752866115
"13736"	27	"walking"	"frequencybodygyrostdaxisx"	-0.738594816501343
"13737"	27	"walking"	"frequencybodygyrostdaxisy"	-0.674226934551517
"13738"	27	"walking"	"frequencybodygyrostdaxisz"	-0.690446312501126
"13739"	27	"walking"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"13740"	27	"walking"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"13741"	27	"walking"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"13742"	27	"walking"	"frequencybodyaccmagmean"	-0.585962696268539
"13743"	27	"walking"	"frequencybodyaccmagstd"	-0.659531216655476
"13744"	27	"walking"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"13745"	27	"walking"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"13746"	27	"walking"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"13747"	27	"walking"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"13748"	27	"walking"	"frequencybodybodygyromagmean"	-0.697411069729937
"13749"	27	"walking"	"frequencybodybodygyromagstd"	-0.699976372277643
"13750"	27	"walking"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"13751"	27	"walking"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"13752"	27	"walking"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"13753"	27	"walking"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"13754"	27	"walking"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"13755"	27	"walking"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"13756"	27	"walking"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"13757"	27	"walking"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"13758"	27	"walking"	"anglebetweenxandgravitymean"	-0.496522166185746
"13759"	27	"walking"	"anglebetweenyandgravitymean"	0.0632551738495058
"13760"	27	"walking"	"anglebetweenzandgravitymean"	-0.0542842821505305
"13761"	27	"walkingDownstairs"	"timebodyaccmeanaxisx"	0.274347260646063
"13762"	27	"walkingDownstairs"	"timebodyaccmeanaxisy"	-0.0177434918458972
"13763"	27	"walkingDownstairs"	"timebodyaccmeanaxisz"	-0.108925032737064
"13764"	27	"walkingDownstairs"	"timebodyaccstdaxisx"	-0.607783818968688
"13765"	27	"walkingDownstairs"	"timebodyaccstdaxisy"	-0.510191378479501
"13766"	27	"walkingDownstairs"	"timebodyaccstdaxisz"	-0.61306429934125
"13767"	27	"walkingDownstairs"	"timegravityaccmeanaxisx"	0.669226222373046
"13768"	27	"walkingDownstairs"	"timegravityaccmeanaxisy"	0.00403879092060517
"13769"	27	"walkingDownstairs"	"timegravityaccmeanaxisz"	0.0921508600211059
"13770"	27	"walkingDownstairs"	"timegravityaccstdaxisx"	-0.965207115039421
"13771"	27	"walkingDownstairs"	"timegravityaccstdaxisy"	-0.95440802665318
"13772"	27	"walkingDownstairs"	"timegravityaccstdaxisz"	-0.938900969424022
"13773"	27	"walkingDownstairs"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"13774"	27	"walkingDownstairs"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"13775"	27	"walkingDownstairs"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"13776"	27	"walkingDownstairs"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"13777"	27	"walkingDownstairs"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"13778"	27	"walkingDownstairs"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"13779"	27	"walkingDownstairs"	"timebodygyromeanaxisx"	-0.0309824871713436
"13780"	27	"walkingDownstairs"	"timebodygyromeanaxisy"	-0.0747194855994359
"13781"	27	"walkingDownstairs"	"timebodygyromeanaxisz"	0.088357304227173
"13782"	27	"walkingDownstairs"	"timebodygyrostdaxisx"	-0.721192598029789
"13783"	27	"walkingDownstairs"	"timebodygyrostdaxisy"	-0.682653506899942
"13784"	27	"walkingDownstairs"	"timebodygyrostdaxisz"	-0.653665674372188
"13785"	27	"walkingDownstairs"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"13786"	27	"walkingDownstairs"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"13787"	27	"walkingDownstairs"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"13788"	27	"walkingDownstairs"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"13789"	27	"walkingDownstairs"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"13790"	27	"walkingDownstairs"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"13791"	27	"walkingDownstairs"	"timebodyaccmagmean"	-0.54822165976717
"13792"	27	"walkingDownstairs"	"timebodyaccmagstd"	-0.591225327146546
"13793"	27	"walkingDownstairs"	"timegravityaccmagmean"	-0.54822165976717
"13794"	27	"walkingDownstairs"	"timegravityaccmagstd"	-0.591225327146546
"13795"	27	"walkingDownstairs"	"timebodyaccjerkmagmean"	-0.649417950650692
"13796"	27	"walkingDownstairs"	"timebodyaccjerkmagstd"	-0.627762945785391
"13797"	27	"walkingDownstairs"	"timebodygyromagmean"	-0.60524856977632
"13798"	27	"walkingDownstairs"	"timebodygyromagstd"	-0.662533062898382
"13799"	27	"walkingDownstairs"	"timebodygyrojerkmagmean"	-0.762137610987416
"13800"	27	"walkingDownstairs"	"timebodygyrojerkmagstd"	-0.77799317279698
"13801"	27	"walkingDownstairs"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"13802"	27	"walkingDownstairs"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"13803"	27	"walkingDownstairs"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"13804"	27	"walkingDownstairs"	"frequencybodyaccstdaxisx"	-0.603356276555826
"13805"	27	"walkingDownstairs"	"frequencybodyaccstdaxisy"	-0.528420009576204
"13806"	27	"walkingDownstairs"	"frequencybodyaccstdaxisz"	-0.617874813333395
"13807"	27	"walkingDownstairs"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"13808"	27	"walkingDownstairs"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"13809"	27	"walkingDownstairs"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"13810"	27	"walkingDownstairs"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"13811"	27	"walkingDownstairs"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"13812"	27	"walkingDownstairs"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"13813"	27	"walkingDownstairs"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"13814"	27	"walkingDownstairs"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"13815"	27	"walkingDownstairs"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"13816"	27	"walkingDownstairs"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"13817"	27	"walkingDownstairs"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"13818"	27	"walkingDownstairs"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"13819"	27	"walkingDownstairs"	"frequencybodygyromeanaxisx"	-0.672094306818974
"13820"	27	"walkingDownstairs"	"frequencybodygyromeanaxisy"	-0.70621663959074
"13821"	27	"walkingDownstairs"	"frequencybodygyromeanaxisz"	-0.644192752866115
"13822"	27	"walkingDownstairs"	"frequencybodygyrostdaxisx"	-0.738594816501343
"13823"	27	"walkingDownstairs"	"frequencybodygyrostdaxisy"	-0.674226934551517
"13824"	27	"walkingDownstairs"	"frequencybodygyrostdaxisz"	-0.690446312501126
"13825"	27	"walkingDownstairs"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"13826"	27	"walkingDownstairs"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"13827"	27	"walkingDownstairs"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"13828"	27	"walkingDownstairs"	"frequencybodyaccmagmean"	-0.585962696268539
"13829"	27	"walkingDownstairs"	"frequencybodyaccmagstd"	-0.659531216655476
"13830"	27	"walkingDownstairs"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"13831"	27	"walkingDownstairs"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"13832"	27	"walkingDownstairs"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"13833"	27	"walkingDownstairs"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"13834"	27	"walkingDownstairs"	"frequencybodybodygyromagmean"	-0.697411069729937
"13835"	27	"walkingDownstairs"	"frequencybodybodygyromagstd"	-0.699976372277643
"13836"	27	"walkingDownstairs"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"13837"	27	"walkingDownstairs"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"13838"	27	"walkingDownstairs"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"13839"	27	"walkingDownstairs"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"13840"	27	"walkingDownstairs"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"13841"	27	"walkingDownstairs"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"13842"	27	"walkingDownstairs"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"13843"	27	"walkingDownstairs"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"13844"	27	"walkingDownstairs"	"anglebetweenxandgravitymean"	-0.496522166185746
"13845"	27	"walkingDownstairs"	"anglebetweenyandgravitymean"	0.0632551738495058
"13846"	27	"walkingDownstairs"	"anglebetweenzandgravitymean"	-0.0542842821505305
"13847"	27	"walkingUpstairs"	"timebodyaccmeanaxisx"	0.274347260646063
"13848"	27	"walkingUpstairs"	"timebodyaccmeanaxisy"	-0.0177434918458972
"13849"	27	"walkingUpstairs"	"timebodyaccmeanaxisz"	-0.108925032737064
"13850"	27	"walkingUpstairs"	"timebodyaccstdaxisx"	-0.607783818968688
"13851"	27	"walkingUpstairs"	"timebodyaccstdaxisy"	-0.510191378479501
"13852"	27	"walkingUpstairs"	"timebodyaccstdaxisz"	-0.61306429934125
"13853"	27	"walkingUpstairs"	"timegravityaccmeanaxisx"	0.669226222373046
"13854"	27	"walkingUpstairs"	"timegravityaccmeanaxisy"	0.00403879092060517
"13855"	27	"walkingUpstairs"	"timegravityaccmeanaxisz"	0.0921508600211059
"13856"	27	"walkingUpstairs"	"timegravityaccstdaxisx"	-0.965207115039421
